date,time,park,land,attraction,wait_time,is_open
2026-04-14,14:35,Disneyland Park,Main Street U.S.A,Disneyland Railroad Main Street Station,0,True
2026-04-14,14:35,Disneyland Park,Main Street U.S.A,Main Street Vehicles,0,False
2026-04-14,14:45,Disney Adventure World,Marvel Avengers Campus,Avengers Assemble: Flight Force Single Rider,20,True
2026-04-14,14:45,Disney Adventure World,Marvel Avengers Campus,Avengers Assemble: Flight Force,25,True
2026-04-14,14:45,Disney Adventure World,Marvel Avengers Campus,Spider-Man W.E.B. Adventure Single Rider,15,True
2026-04-14,14:45,Disney Adventure World,Marvel Avengers Campus,Spider-Man W.E.B. Adventure,45,True
2026-04-14,14:45,Disney Adventure World,Production Courtyard,The Twilight Zone Tower of Terror,60,True
2026-04-14,14:45,Disney Adventure World,Toon Studio,Cars Quatre Roues Rallye,15,True
2026-04-14,14:45,Disney Adventure World,Toon Studio,Cars ROAD TRIP,30,True
2026-04-14,14:45,Disney Adventure World,Toon Studio,Crush's Coaster Single Rider,50,True
2026-04-14,14:45,Disney Adventure World,Toon Studio,Crush's Coaster,75,True
2026-04-14,14:45,Disney Adventure World,Toon Studio,Les Tapis Volants - Flying Carpets Over Agrabah®,25,True
2026-04-14,14:45,Disney Adventure World,Toon Studio,RC Racer Single Rider,40,True
2026-04-14,14:45,Disney Adventure World,Toon Studio,RC Racer,50,True
2026-04-14,14:45,Disney Adventure World,Toon Studio,Ratatouille : L’Aventure Totalement Toquée de Rémy​,0,False
2026-04-14,14:45,Disney Adventure World,Toon Studio,Ratatouille: The Adventure Single Rider,0,False
2026-04-14,14:45,Disney Adventure World,Toon Studio,Slinky® Dog Zigzag Spin,25,True
2026-04-14,14:45,Disney Adventure World,Toon Studio,Toy Soldiers Parachute Drop Single Rider,15,True
2026-04-14,14:45,Disney Adventure World,Toon Studio,Toy Soldiers Parachute Drop,50,True
2026-04-14,14:45,Disney Adventure World,World of Frozen,Entry to World of Frozen,0,True
2026-04-14,14:45,Disney Adventure World,World of Frozen,Frozen Ever After,80,True
2026-04-14,14:45,Disney Adventure World,World of Frozen,Raiponce Tangled Spin,15,True
2026-04-14,14:45,Disneyland Park,Adventureland,Adventure Isle,0,True
2026-04-14,14:45,Disneyland Park,Adventureland,Indiana Jones and the Temple of Peril Single Rider,25,True
2026-04-14,14:45,Disneyland Park,Adventureland,Indiana Jones™ and the Temple of Peril,45,True
2026-04-14,14:45,Disneyland Park,Adventureland,La Cabane des Robinson,5,True
2026-04-14,14:45,Disneyland Park,Adventureland,Le Passage Enchanté d'Aladdin,0,True
2026-04-14,14:45,Disneyland Park,Adventureland,Pirate Galleon,0,False
2026-04-14,14:45,Disneyland Park,Adventureland,Pirates of the Caribbean,40,True
2026-04-14,14:45,Disneyland Park,Adventureland,Pirates' Beach,0,True
2026-04-14,14:45,Disneyland Park,Discoveryland,"Autopia, presented by Avis",35,True
2026-04-14,14:45,Disneyland Park,Discoveryland,Buzz Lightyear Laser Blast,35,True
2026-04-14,14:45,Disneyland Park,Discoveryland,Disneyland Railroad Discoveryland Station,0,False
2026-04-14,14:45,Disneyland Park,Discoveryland,Les Mystères du Nautilus,5,True
2026-04-14,14:45,Disneyland Park,Discoveryland,Mickey’s PhilharMagic,0,True
2026-04-14,14:45,Disneyland Park,Discoveryland,Orbitron®,30,True
2026-04-14,14:45,Disneyland Park,Discoveryland,Star Tours: The Adventures Continue*,15,True
2026-04-14,14:45,Disneyland Park,Discoveryland,Star Wars Hyperspace Mountain Single Rider,30,True
2026-04-14,14:45,Disneyland Park,Discoveryland,Star Wars Hyperspace Mountain,40,True
2026-04-14,14:45,Disneyland Park,Discoveryland,Welcome to Starport: A Star Wars Encounter,0,True
2026-04-14,14:45,Disneyland Park,Fantasyland,"""it's a small world""",30,True
2026-04-14,14:45,Disneyland Park,Fantasyland,"Le Pays des Contes de Fées, presented by Vittel",15,True
2026-04-14,14:45,Disneyland Park,Fantasyland,Alice's Curious Labyrinth,5,True
2026-04-14,14:45,Disneyland Park,Fantasyland,Blanche-Neige et les Sept Nains®,0,False
2026-04-14,14:45,Disneyland Park,Fantasyland,Casey Jr. – le Petit Train du Cirque,20,True
2026-04-14,14:45,Disneyland Park,Fantasyland,Disneyland Railroad Fantasyland Station,0,False
2026-04-14,14:45,Disneyland Park,Fantasyland,Disneyland Railroad Main Street Station,15,True
2026-04-14,14:45,Disneyland Park,Fantasyland,Dumbo the Flying Elephant,45,True
2026-04-14,14:45,Disneyland Park,Fantasyland,La Tanière du Dragon,0,True
2026-04-14,14:45,Disneyland Park,Fantasyland,Le Carrousel de Lancelot ,20,True
2026-04-14,14:45,Disneyland Park,Fantasyland,Les Voyages de Pinocchio,25,True
2026-04-14,14:45,Disneyland Park,Fantasyland,Mad Hatter's Tea Cups,15,True
2026-04-14,14:45,Disneyland Park,Fantasyland,Meet Mickey Mouse,0,True
2026-04-14,14:45,Disneyland Park,Fantasyland,Peter Pan's Flight,75,True
2026-04-14,14:45,Disneyland Park,Fantasyland,Princess Pavilion,0,True
2026-04-14,14:45,Disneyland Park,Frontierland,Big Thunder Mountain,50,True
2026-04-14,14:45,Disneyland Park,Frontierland,Disneyland Railroad Frontierland Depot,20,True
2026-04-14,14:45,Disneyland Park,Frontierland,Frontierland Playground,0,True
2026-04-14,14:45,Disneyland Park,Frontierland,Phantom Manor,25,True
2026-04-14,14:45,Disneyland Park,Frontierland,River Rogue Keelboats,0,False
2026-04-14,14:45,Disneyland Park,Frontierland,Rustler Roundup Shootin' Gallery,0,True
2026-04-14,14:45,Disneyland Park,Frontierland,Thunder Mesa Riverboat Landing,20,True
2026-04-14,14:45,Disneyland Park,Main Street U.S.A,Disneyland Railroad Main Street Station,0,True
2026-04-14,14:45,Disneyland Park,Main Street U.S.A,Main Street Vehicles,0,False
2026-04-14,15:15,Disney Adventure World,Marvel Avengers Campus,Avengers Assemble: Flight Force Single Rider,25,True
2026-04-14,15:15,Disney Adventure World,Marvel Avengers Campus,Avengers Assemble: Flight Force,30,True
2026-04-14,15:15,Disney Adventure World,Marvel Avengers Campus,Spider-Man W.E.B. Adventure Single Rider,15,True
2026-04-14,15:15,Disney Adventure World,Marvel Avengers Campus,Spider-Man W.E.B. Adventure,55,True
2026-04-14,15:15,Disney Adventure World,Production Courtyard,The Twilight Zone Tower of Terror,50,True
2026-04-14,15:15,Disney Adventure World,Toon Studio,Cars Quatre Roues Rallye,15,True
2026-04-14,15:15,Disney Adventure World,Toon Studio,Cars ROAD TRIP,15,True
2026-04-14,15:15,Disney Adventure World,Toon Studio,Crush's Coaster Single Rider,60,True
2026-04-14,15:15,Disney Adventure World,Toon Studio,Crush's Coaster,70,True
2026-04-14,15:15,Disney Adventure World,Toon Studio,Les Tapis Volants - Flying Carpets Over Agrabah®,30,True
2026-04-14,15:15,Disney Adventure World,Toon Studio,RC Racer Single Rider,40,True
2026-04-14,15:15,Disney Adventure World,Toon Studio,RC Racer,50,True
2026-04-14,15:15,Disney Adventure World,Toon Studio,Ratatouille : L’Aventure Totalement Toquée de Rémy​,0,False
2026-04-14,15:15,Disney Adventure World,Toon Studio,Ratatouille: The Adventure Single Rider,0,False
2026-04-14,15:15,Disney Adventure World,Toon Studio,Slinky® Dog Zigzag Spin,25,True
2026-04-14,15:15,Disney Adventure World,Toon Studio,Toy Soldiers Parachute Drop Single Rider,20,True
2026-04-14,15:15,Disney Adventure World,Toon Studio,Toy Soldiers Parachute Drop,55,True
2026-04-14,15:15,Disney Adventure World,World of Frozen,Entry to World of Frozen,0,True
2026-04-14,15:15,Disney Adventure World,World of Frozen,Frozen Ever After,90,True
2026-04-14,15:15,Disney Adventure World,World of Frozen,Raiponce Tangled Spin,25,True
2026-04-14,15:15,Disneyland Park,Adventureland,Adventure Isle,0,True
2026-04-14,15:15,Disneyland Park,Adventureland,Indiana Jones and the Temple of Peril Single Rider,20,True
2026-04-14,15:15,Disneyland Park,Adventureland,Indiana Jones™ and the Temple of Peril,35,True
2026-04-14,15:15,Disneyland Park,Adventureland,La Cabane des Robinson,5,True
2026-04-14,15:15,Disneyland Park,Adventureland,Le Passage Enchanté d'Aladdin,0,True
2026-04-14,15:15,Disneyland Park,Adventureland,Pirate Galleon,0,False
2026-04-14,15:15,Disneyland Park,Adventureland,Pirates of the Caribbean,40,True
2026-04-14,15:15,Disneyland Park,Adventureland,Pirates' Beach,0,True
2026-04-14,15:15,Disneyland Park,Discoveryland,"Autopia, presented by Avis",50,True
2026-04-14,15:15,Disneyland Park,Discoveryland,Buzz Lightyear Laser Blast,50,True
2026-04-14,15:15,Disneyland Park,Discoveryland,Disneyland Railroad Discoveryland Station,0,False
2026-04-14,15:15,Disneyland Park,Discoveryland,Les Mystères du Nautilus,5,True
2026-04-14,15:15,Disneyland Park,Discoveryland,Mickey’s PhilharMagic,0,True
2026-04-14,15:15,Disneyland Park,Discoveryland,Orbitron®,40,True
2026-04-14,15:15,Disneyland Park,Discoveryland,Star Tours: The Adventures Continue*,25,True
2026-04-14,15:15,Disneyland Park,Discoveryland,Star Wars Hyperspace Mountain Single Rider,35,True
2026-04-14,15:15,Disneyland Park,Discoveryland,Star Wars Hyperspace Mountain,45,True
2026-04-14,15:15,Disneyland Park,Discoveryland,Welcome to Starport: A Star Wars Encounter,0,True
2026-04-14,15:15,Disneyland Park,Fantasyland,"""it's a small world""",25,True
2026-04-14,15:15,Disneyland Park,Fantasyland,"Le Pays des Contes de Fées, presented by Vittel",15,True
2026-04-14,15:15,Disneyland Park,Fantasyland,Alice's Curious Labyrinth,5,True
2026-04-14,15:15,Disneyland Park,Fantasyland,Blanche-Neige et les Sept Nains®,0,False
2026-04-14,15:15,Disneyland Park,Fantasyland,Casey Jr. – le Petit Train du Cirque,45,True
2026-04-14,15:15,Disneyland Park,Fantasyland,Disneyland Railroad Fantasyland Station,0,False
2026-04-14,15:15,Disneyland Park,Fantasyland,Disneyland Railroad Main Street Station,15,True
2026-04-14,15:15,Disneyland Park,Fantasyland,Dumbo the Flying Elephant,45,True
2026-04-14,15:15,Disneyland Park,Fantasyland,La Tanière du Dragon,0,True
2026-04-14,15:15,Disneyland Park,Fantasyland,Le Carrousel de Lancelot ,20,True
2026-04-14,15:15,Disneyland Park,Fantasyland,Les Voyages de Pinocchio,30,True
2026-04-14,15:15,Disneyland Park,Fantasyland,Mad Hatter's Tea Cups,10,True
2026-04-14,15:15,Disneyland Park,Fantasyland,Meet Mickey Mouse,0,True
2026-04-14,15:15,Disneyland Park,Fantasyland,Peter Pan's Flight,65,True
2026-04-14,15:15,Disneyland Park,Fantasyland,Princess Pavilion,0,True
2026-04-14,15:15,Disneyland Park,Frontierland,Big Thunder Mountain,70,True
2026-04-14,15:15,Disneyland Park,Frontierland,Disneyland Railroad Frontierland Depot,25,True
2026-04-14,15:15,Disneyland Park,Frontierland,Frontierland Playground,0,True
2026-04-14,15:15,Disneyland Park,Frontierland,Phantom Manor,30,True
2026-04-14,15:15,Disneyland Park,Frontierland,River Rogue Keelboats,0,False
2026-04-14,15:15,Disneyland Park,Frontierland,Rustler Roundup Shootin' Gallery,0,True
2026-04-14,15:15,Disneyland Park,Frontierland,Thunder Mesa Riverboat Landing,20,True
2026-04-14,15:15,Disneyland Park,Main Street U.S.A,Disneyland Railroad Main Street Station,0,True
2026-04-14,15:15,Disneyland Park,Main Street U.S.A,Main Street Vehicles,0,False
2026-04-14,15:27,Disney Adventure World,Marvel Avengers Campus,Avengers Assemble: Flight Force Single Rider,25,True
2026-04-14,15:27,Disney Adventure World,Marvel Avengers Campus,Avengers Assemble: Flight Force,30,True
2026-04-14,15:27,Disney Adventure World,Marvel Avengers Campus,Spider-Man W.E.B. Adventure Single Rider,45,True
2026-04-14,15:27,Disney Adventure World,Marvel Avengers Campus,Spider-Man W.E.B. Adventure,60,True
2026-04-14,15:27,Disney Adventure World,Production Courtyard,The Twilight Zone Tower of Terror,45,True
2026-04-14,15:27,Disney Adventure World,Toon Studio,Cars Quatre Roues Rallye,20,True
2026-04-14,15:27,Disney Adventure World,Toon Studio,Cars ROAD TRIP,35,True
2026-04-14,15:27,Disney Adventure World,Toon Studio,Crush's Coaster Single Rider,45,True
2026-04-14,15:27,Disney Adventure World,Toon Studio,Crush's Coaster,85,True
2026-04-14,15:27,Disney Adventure World,Toon Studio,Les Tapis Volants - Flying Carpets Over Agrabah®,20,True
2026-04-14,15:27,Disney Adventure World,Toon Studio,RC Racer Single Rider,45,True
2026-04-14,15:27,Disney Adventure World,Toon Studio,RC Racer,50,True
2026-04-14,15:27,Disney Adventure World,Toon Studio,Ratatouille : L’Aventure Totalement Toquée de Rémy​,0,False
2026-04-14,15:27,Disney Adventure World,Toon Studio,Ratatouille: The Adventure Single Rider,0,False
2026-04-14,15:27,Disney Adventure World,Toon Studio,Slinky® Dog Zigzag Spin,25,True
2026-04-14,15:27,Disney Adventure World,Toon Studio,Toy Soldiers Parachute Drop Single Rider,30,True
2026-04-14,15:27,Disney Adventure World,Toon Studio,Toy Soldiers Parachute Drop,50,True
2026-04-14,15:27,Disney Adventure World,World of Frozen,Entry to World of Frozen,0,True
2026-04-14,15:27,Disney Adventure World,World of Frozen,Frozen Ever After,100,True
2026-04-14,15:27,Disney Adventure World,World of Frozen,Raiponce Tangled Spin,30,True
2026-04-14,15:27,Disneyland Park,Adventureland,Adventure Isle,0,True
2026-04-14,15:27,Disneyland Park,Adventureland,Indiana Jones and the Temple of Peril Single Rider,30,True
2026-04-14,15:27,Disneyland Park,Adventureland,Indiana Jones™ and the Temple of Peril,35,True
2026-04-14,15:27,Disneyland Park,Adventureland,La Cabane des Robinson,5,True
2026-04-14,15:27,Disneyland Park,Adventureland,Le Passage Enchanté d'Aladdin,0,True
2026-04-14,15:27,Disneyland Park,Adventureland,Pirate Galleon,0,False
2026-04-14,15:27,Disneyland Park,Adventureland,Pirates of the Caribbean,40,True
2026-04-14,15:27,Disneyland Park,Adventureland,Pirates' Beach,0,True
2026-04-14,15:27,Disneyland Park,Discoveryland,"Autopia, presented by Avis",45,True
2026-04-14,15:27,Disneyland Park,Discoveryland,Buzz Lightyear Laser Blast,35,True
2026-04-14,15:27,Disneyland Park,Discoveryland,Disneyland Railroad Discoveryland Station,0,False
2026-04-14,15:27,Disneyland Park,Discoveryland,Les Mystères du Nautilus,5,True
2026-04-14,15:27,Disneyland Park,Discoveryland,Mickey’s PhilharMagic,0,True
2026-04-14,15:27,Disneyland Park,Discoveryland,Orbitron®,40,True
2026-04-14,15:27,Disneyland Park,Discoveryland,Star Tours: The Adventures Continue*,25,True
2026-04-14,15:27,Disneyland Park,Discoveryland,Star Wars Hyperspace Mountain Single Rider,40,True
2026-04-14,15:27,Disneyland Park,Discoveryland,Star Wars Hyperspace Mountain,45,True
2026-04-14,15:27,Disneyland Park,Discoveryland,Welcome to Starport: A Star Wars Encounter,0,True
2026-04-14,15:27,Disneyland Park,Fantasyland,"""it's a small world""",20,True
2026-04-14,15:27,Disneyland Park,Fantasyland,"Le Pays des Contes de Fées, presented by Vittel",25,True
2026-04-14,15:27,Disneyland Park,Fantasyland,Alice's Curious Labyrinth,5,True
2026-04-14,15:27,Disneyland Park,Fantasyland,Blanche-Neige et les Sept Nains®,0,False
2026-04-14,15:27,Disneyland Park,Fantasyland,Casey Jr. – le Petit Train du Cirque,45,True
2026-04-14,15:27,Disneyland Park,Fantasyland,Disneyland Railroad Fantasyland Station,0,False
2026-04-14,15:27,Disneyland Park,Fantasyland,Disneyland Railroad Main Street Station,15,True
2026-04-14,15:27,Disneyland Park,Fantasyland,Dumbo the Flying Elephant,45,True
2026-04-14,15:27,Disneyland Park,Fantasyland,La Tanière du Dragon,0,True
2026-04-14,15:27,Disneyland Park,Fantasyland,Le Carrousel de Lancelot ,15,True
2026-04-14,15:27,Disneyland Park,Fantasyland,Les Voyages de Pinocchio,0,False
2026-04-14,15:27,Disneyland Park,Fantasyland,Mad Hatter's Tea Cups,10,True
2026-04-14,15:27,Disneyland Park,Fantasyland,Meet Mickey Mouse,0,True
2026-04-14,15:27,Disneyland Park,Fantasyland,Peter Pan's Flight,55,True
2026-04-14,15:27,Disneyland Park,Fantasyland,Princess Pavilion,0,True
2026-04-14,15:27,Disneyland Park,Frontierland,Big Thunder Mountain,70,True
2026-04-14,15:27,Disneyland Park,Frontierland,Disneyland Railroad Frontierland Depot,25,True
2026-04-14,15:27,Disneyland Park,Frontierland,Frontierland Playground,0,True
2026-04-14,15:27,Disneyland Park,Frontierland,Phantom Manor,30,True
2026-04-14,15:27,Disneyland Park,Frontierland,River Rogue Keelboats,0,False
2026-04-14,15:27,Disneyland Park,Frontierland,Rustler Roundup Shootin' Gallery,0,True
2026-04-14,15:27,Disneyland Park,Frontierland,Thunder Mesa Riverboat Landing,20,True
2026-04-14,15:27,Disneyland Park,Main Street U.S.A,Disneyland Railroad Main Street Station,0,True
2026-04-14,15:27,Disneyland Park,Main Street U.S.A,Main Street Vehicles,0,False
2026-04-14,15:34,Disney Adventure World,Marvel Avengers Campus,Avengers Assemble: Flight Force Single Rider,25,True
2026-04-14,15:34,Disney Adventure World,Marvel Avengers Campus,Avengers Assemble: Flight Force,30,True
2026-04-14,15:34,Disney Adventure World,Marvel Avengers Campus,Spider-Man W.E.B. Adventure Single Rider,45,True
2026-04-14,15:34,Disney Adventure World,Marvel Avengers Campus,Spider-Man W.E.B. Adventure,60,True
2026-04-14,15:34,Disney Adventure World,Production Courtyard,The Twilight Zone Tower of Terror,50,True
2026-04-14,15:34,Disney Adventure World,Toon Studio,Cars Quatre Roues Rallye,20,True
2026-04-14,15:34,Disney Adventure World,Toon Studio,Cars ROAD TRIP,35,True
2026-04-14,15:34,Disney Adventure World,Toon Studio,Crush's Coaster Single Rider,60,True
2026-04-14,15:34,Disney Adventure World,Toon Studio,Crush's Coaster,85,True
2026-04-14,15:34,Disney Adventure World,Toon Studio,Les Tapis Volants - Flying Carpets Over Agrabah®,20,True
2026-04-14,15:34,Disney Adventure World,Toon Studio,RC Racer Single Rider,20,True
2026-04-14,15:34,Disney Adventure World,Toon Studio,RC Racer,55,True
2026-04-14,15:34,Disney Adventure World,Toon Studio,Ratatouille : L’Aventure Totalement Toquée de Rémy​,0,False
2026-04-14,15:34,Disney Adventure World,Toon Studio,Ratatouille: The Adventure Single Rider,0,False
2026-04-14,15:34,Disney Adventure World,Toon Studio,Slinky® Dog Zigzag Spin,25,True
2026-04-14,15:34,Disney Adventure World,Toon Studio,Toy Soldiers Parachute Drop Single Rider,30,True
2026-04-14,15:34,Disney Adventure World,Toon Studio,Toy Soldiers Parachute Drop,50,True
2026-04-14,15:34,Disney Adventure World,World of Frozen,Entry to World of Frozen,0,True
2026-04-14,15:34,Disney Adventure World,World of Frozen,Frozen Ever After,100,True
2026-04-14,15:34,Disney Adventure World,World of Frozen,Raiponce Tangled Spin,30,True
2026-04-14,15:34,Disneyland Park,Adventureland,Adventure Isle,0,True
2026-04-14,15:34,Disneyland Park,Adventureland,Indiana Jones and the Temple of Peril Single Rider,25,True
2026-04-14,15:34,Disneyland Park,Adventureland,Indiana Jones™ and the Temple of Peril,35,True
2026-04-14,15:34,Disneyland Park,Adventureland,La Cabane des Robinson,5,True
2026-04-14,15:34,Disneyland Park,Adventureland,Le Passage Enchanté d'Aladdin,0,True
2026-04-14,15:34,Disneyland Park,Adventureland,Pirate Galleon,0,False
2026-04-14,15:34,Disneyland Park,Adventureland,Pirates of the Caribbean,40,True
2026-04-14,15:34,Disneyland Park,Adventureland,Pirates' Beach,0,True
2026-04-14,15:34,Disneyland Park,Discoveryland,"Autopia, presented by Avis",45,True
2026-04-14,15:34,Disneyland Park,Discoveryland,Buzz Lightyear Laser Blast,40,True
2026-04-14,15:34,Disneyland Park,Discoveryland,Disneyland Railroad Discoveryland Station,0,False
2026-04-14,15:34,Disneyland Park,Discoveryland,Les Mystères du Nautilus,5,True
2026-04-14,15:34,Disneyland Park,Discoveryland,Mickey’s PhilharMagic,0,True
2026-04-14,15:34,Disneyland Park,Discoveryland,Orbitron®,40,True
2026-04-14,15:34,Disneyland Park,Discoveryland,Star Tours: The Adventures Continue*,25,True
2026-04-14,15:34,Disneyland Park,Discoveryland,Star Wars Hyperspace Mountain Single Rider,30,True
2026-04-14,15:34,Disneyland Park,Discoveryland,Star Wars Hyperspace Mountain,40,True
2026-04-14,15:34,Disneyland Park,Discoveryland,Welcome to Starport: A Star Wars Encounter,0,True
2026-04-14,15:34,Disneyland Park,Fantasyland,"""it's a small world""",20,True
2026-04-14,15:34,Disneyland Park,Fantasyland,"Le Pays des Contes de Fées, presented by Vittel",25,True
2026-04-14,15:34,Disneyland Park,Fantasyland,Alice's Curious Labyrinth,5,True
2026-04-14,15:34,Disneyland Park,Fantasyland,Blanche-Neige et les Sept Nains®,0,False
2026-04-14,15:34,Disneyland Park,Fantasyland,Casey Jr. – le Petit Train du Cirque,35,True
2026-04-14,15:34,Disneyland Park,Fantasyland,Disneyland Railroad Fantasyland Station,0,False
2026-04-14,15:34,Disneyland Park,Fantasyland,Disneyland Railroad Main Street Station,15,True
2026-04-14,15:34,Disneyland Park,Fantasyland,Dumbo the Flying Elephant,45,True
2026-04-14,15:34,Disneyland Park,Fantasyland,La Tanière du Dragon,0,True
2026-04-14,15:34,Disneyland Park,Fantasyland,Le Carrousel de Lancelot ,15,True
2026-04-14,15:34,Disneyland Park,Fantasyland,Les Voyages de Pinocchio,0,False
2026-04-14,15:34,Disneyland Park,Fantasyland,Mad Hatter's Tea Cups,10,True
2026-04-14,15:34,Disneyland Park,Fantasyland,Meet Mickey Mouse,0,True
2026-04-14,15:34,Disneyland Park,Fantasyland,Peter Pan's Flight,55,True
2026-04-14,15:34,Disneyland Park,Fantasyland,Princess Pavilion,0,True
2026-04-14,15:34,Disneyland Park,Frontierland,Big Thunder Mountain,50,True
2026-04-14,15:34,Disneyland Park,Frontierland,Disneyland Railroad Frontierland Depot,25,True
2026-04-14,15:34,Disneyland Park,Frontierland,Frontierland Playground,0,True
2026-04-14,15:34,Disneyland Park,Frontierland,Phantom Manor,30,True
2026-04-14,15:34,Disneyland Park,Frontierland,River Rogue Keelboats,0,False
2026-04-14,15:34,Disneyland Park,Frontierland,Rustler Roundup Shootin' Gallery,0,True
2026-04-14,15:34,Disneyland Park,Frontierland,Thunder Mesa Riverboat Landing,20,True
2026-04-14,15:34,Disneyland Park,Main Street U.S.A,Disneyland Railroad Main Street Station,0,True
2026-04-14,15:34,Disneyland Park,Main Street U.S.A,Main Street Vehicles,0,False
2026-04-14,16:05,Disney Adventure World,Marvel Avengers Campus,Avengers Assemble: Flight Force Single Rider,25,True
2026-04-14,16:05,Disney Adventure World,Marvel Avengers Campus,Avengers Assemble: Flight Force,30,True
2026-04-14,16:05,Disney Adventure World,Marvel Avengers Campus,Spider-Man W.E.B. Adventure Single Rider,25,True
2026-04-14,16:05,Disney Adventure World,Marvel Avengers Campus,Spider-Man W.E.B. Adventure,45,True
2026-04-14,16:05,Disney Adventure World,Production Courtyard,The Twilight Zone Tower of Terror,55,True
2026-04-14,16:05,Disney Adventure World,Toon Studio,Cars Quatre Roues Rallye,25,True
2026-04-14,16:05,Disney Adventure World,Toon Studio,Cars ROAD TRIP,30,True
2026-04-14,16:05,Disney Adventure World,Toon Studio,Crush's Coaster Single Rider,70,True
2026-04-14,16:05,Disney Adventure World,Toon Studio,Crush's Coaster,85,True
2026-04-14,16:05,Disney Adventure World,Toon Studio,Les Tapis Volants - Flying Carpets Over Agrabah®,30,True
2026-04-14,16:05,Disney Adventure World,Toon Studio,RC Racer Single Rider,35,True
2026-04-14,16:05,Disney Adventure World,Toon Studio,RC Racer,50,True
2026-04-14,16:05,Disney Adventure World,Toon Studio,Ratatouille : L’Aventure Totalement Toquée de Rémy​,0,False
2026-04-14,16:05,Disney Adventure World,Toon Studio,Ratatouille: The Adventure Single Rider,0,False
2026-04-14,16:05,Disney Adventure World,Toon Studio,Slinky® Dog Zigzag Spin,25,True
2026-04-14,16:05,Disney Adventure World,Toon Studio,Toy Soldiers Parachute Drop Single Rider,25,True
2026-04-14,16:05,Disney Adventure World,Toon Studio,Toy Soldiers Parachute Drop,50,True
2026-04-14,16:05,Disney Adventure World,World of Frozen,Entry to World of Frozen,0,True
2026-04-14,16:05,Disney Adventure World,World of Frozen,Frozen Ever After,80,True
2026-04-14,16:05,Disney Adventure World,World of Frozen,Raiponce Tangled Spin,15,True
2026-04-14,16:05,Disneyland Park,Adventureland,Adventure Isle,0,True
2026-04-14,16:05,Disneyland Park,Adventureland,Indiana Jones and the Temple of Peril Single Rider,20,True
2026-04-14,16:05,Disneyland Park,Adventureland,Indiana Jones™ and the Temple of Peril,40,True
2026-04-14,16:05,Disneyland Park,Adventureland,La Cabane des Robinson,5,True
2026-04-14,16:05,Disneyland Park,Adventureland,Le Passage Enchanté d'Aladdin,0,True
2026-04-14,16:05,Disneyland Park,Adventureland,Pirate Galleon,0,False
2026-04-14,16:05,Disneyland Park,Adventureland,Pirates of the Caribbean,40,True
2026-04-14,16:05,Disneyland Park,Adventureland,Pirates' Beach,0,True
2026-04-14,16:05,Disneyland Park,Discoveryland,"Autopia, presented by Avis",45,True
2026-04-14,16:05,Disneyland Park,Discoveryland,Buzz Lightyear Laser Blast,45,True
2026-04-14,16:05,Disneyland Park,Discoveryland,Disneyland Railroad Discoveryland Station,0,False
2026-04-14,16:05,Disneyland Park,Discoveryland,Les Mystères du Nautilus,5,True
2026-04-14,16:05,Disneyland Park,Discoveryland,Mickey’s PhilharMagic,0,True
2026-04-14,16:05,Disneyland Park,Discoveryland,Orbitron®,35,True
2026-04-14,16:05,Disneyland Park,Discoveryland,Star Tours: The Adventures Continue*,15,True
2026-04-14,16:05,Disneyland Park,Discoveryland,Star Wars Hyperspace Mountain Single Rider,30,True
2026-04-14,16:05,Disneyland Park,Discoveryland,Star Wars Hyperspace Mountain,40,True
2026-04-14,16:05,Disneyland Park,Discoveryland,Welcome to Starport: A Star Wars Encounter,0,True
2026-04-14,16:05,Disneyland Park,Fantasyland,"""it's a small world""",20,True
2026-04-14,16:05,Disneyland Park,Fantasyland,"Le Pays des Contes de Fées, presented by Vittel",5,True
2026-04-14,16:05,Disneyland Park,Fantasyland,Alice's Curious Labyrinth,5,True
2026-04-14,16:05,Disneyland Park,Fantasyland,Blanche-Neige et les Sept Nains®,0,False
2026-04-14,16:05,Disneyland Park,Fantasyland,Casey Jr. – le Petit Train du Cirque,25,True
2026-04-14,16:05,Disneyland Park,Fantasyland,Disneyland Railroad Fantasyland Station,0,False
2026-04-14,16:05,Disneyland Park,Fantasyland,Disneyland Railroad Main Street Station,20,True
2026-04-14,16:05,Disneyland Park,Fantasyland,Dumbo the Flying Elephant,35,True
2026-04-14,16:05,Disneyland Park,Fantasyland,La Tanière du Dragon,0,True
2026-04-14,16:05,Disneyland Park,Fantasyland,Le Carrousel de Lancelot ,15,True
2026-04-14,16:05,Disneyland Park,Fantasyland,Les Voyages de Pinocchio,15,True
2026-04-14,16:05,Disneyland Park,Fantasyland,Mad Hatter's Tea Cups,10,True
2026-04-14,16:05,Disneyland Park,Fantasyland,Meet Mickey Mouse,0,True
2026-04-14,16:05,Disneyland Park,Fantasyland,Peter Pan's Flight,70,True
2026-04-14,16:05,Disneyland Park,Fantasyland,Princess Pavilion,0,True
2026-04-14,16:05,Disneyland Park,Frontierland,Big Thunder Mountain,75,True
2026-04-14,16:05,Disneyland Park,Frontierland,Disneyland Railroad Frontierland Depot,25,True
2026-04-14,16:05,Disneyland Park,Frontierland,Frontierland Playground,0,True
2026-04-14,16:05,Disneyland Park,Frontierland,Phantom Manor,20,True
2026-04-14,16:05,Disneyland Park,Frontierland,River Rogue Keelboats,0,False
